x,y,z
-33.465,107.057,-24.5009
-88.9887,93.9806,-88.6934
-50.5228,124.008,-68.025
-71.8828,166.117,-59.701
-34.5456,164.241,-67.0658
-33.2556,129.518,-84.2853
-58.0834,155.599,-101.469
-13.0681,143.71,-61.8265
-57.7406,113.802,-72.4582
-47.7352,111.111,-115.714
-61.6601,126.316,-65.0952
-98.993,131.238,-44.1785
-62.5555,109.919,-44.7238
-58.6377,135.646,-71.9278
-97.5261,95.1554,-81.9216
-47.5245,98.5957,-22.6225
-50.5502,155.588,-33.3885
-72.3253,72.2281,-62.2802
-87.5747,158.01,-62.8971
-94.1973,120.899,-34.7497
-80.0477,77.5651,-81.0456
-56.3923,112.369,-38.6655
-91.9843,89.6773,-48.5406
-53.3083,114.347,-70.7856
-9.62307,122.854,-84.6845
-53.9745,89.0945,-61.611
-75.2772,108.202,-55.2375
-16.3179,148.845,-62.5081
-89.4117,143.26,-51.7745
-59.9446,124.756,-69.7346
-35.4478,149.363,-84.681
-29.2805,127.926,-91.6747
-85.8393,105.645,-74.5618
-76.2512,139.846,-81.8191
-65.1693,118.735,-39.3568
-38.2729,126.637,-91.0568
-38.5261,123.797,-80.8235
-56.8942,167.611,-54.6418
-46.8981,163.49,-45.9485
-67.6167,73.6673,-50.3158
-78.6792,130.107,-110.557
-64.4555,110.836,-49.5018
-82.957,112.926,-25.4851
-95.4634,118.047,-77.695
-25.1257,117.834,-106.237
-76.9119,153.942,-37.7209
-41.6136,124.355,-88.7045
-46.285,115.312,-32.6334
-14.7515,106.16,-42.7125
-40.1674,125.877,-87.1785
-34.8493,124.45,-95.2056
-40.6614,124.417,-92.4698
-57.1129,80.8385,-68.7553
-38.4978,123.99,-88.7075
-40.7018,126.002,-92.1973
-39.185,127.212,-92.5894
-37.8722,126.019,-88.9401
-40.0524,126.744,-91.0672
-37.6023,123.804,-91.3963
-41.289,125.47,-90.2592
-38.7825,126.109,-87.92
-42.0329,130.834,-87.7908
-39.5847,126.753,-89.6494
-40.6175,126.153,-88.709
-82.4789,133.987,-27.2968
-74.087,159.52,-90.8973
-55.4981,111.829,-64.4494
-54.9642,75.1608,-73.0625
-80.7879,108.244,-66.4277
-83.341,117.815,-61.8292
-81.8378,76.307,-67.3677
-90.4851,130.637,-101.802
-93.7638,151.733,-73.6317
-15.2089,128.515,-40.3895
-40.0962,161.276,-68.1757
-70.2328,107.404,-52.7755
-14.4601,111.83,-40.9639
-63.7707,120.376,-65.9393
-72.3182,159.474,-42.2672
-83.8394,154.013,-90.2694
-62.3576,120.205,-71.9508
-36.0608,133.056,-64.5713
-51.6691,123.314,-68.7641
-29.1509,129.17,-82.7568
-30.2645,130.323,-77.6864
-54.2594,124.329,-64.1294
-38.4018,133.875,-60.3745
-15.9904,147.914,-74.539
-50.5225,131.01,-87.2333
-92.3201,86.4806,-56.1263
-47.7952,121.161,-67.4388
-78.6115,122.66,-52.5421
-59.5202,121.514,-72.752
-53.8739,125.505,-62.9854
-97.471,125.247,-94.8793
-34.7304,120.359,-60.8225
-64.0573,86.2737,-103.952
-57.3604,74.5289,-89.4319
-18.3675,140.751,-42.7642
-62.7448,123.968,-66.6376
-61.0984,77.8977,-94.8168
-67.5906,151.626,-103.581
-40.7294,119.046,-104.707
-17.3098,114.069,-87.7032
-58.8446,125.373,-61.8201
-49.5162,137.658,-21.2798
-77.9253,119.218,-56.5448
-77.8201,119.569,-61.4709
-35.9697,98.6121,-43.6881
-70.6748,100.291,-62.6757
-47.7564,89.4379,-54.5964
-23.7045,82.8415,-77.6484
-33.4166,110.275,-110.556
-58.3109,122.062,-61.7374
-70.2968,72.3261,-76.9984
-61.6502,112.964,-66.2943
-54.6635,111.348,-64.5043
-34.3288,74.7238,-72.5036
-77.524,107.026,-59.8199
-100.015,110.528,-89.7728
-57.4541,117.024,-61.7187
-62.2498,120.138,-72.6542
-50.0195,115.869,-68.0634
-37.9727,84.5014,-53.5586
-57.365,113.31,-67.9375
-98.6934,132.839,-72.8153
-38.4665,86.0722,-100.006
-38.0933,134.08,-23.1103
-24.2811,80.9323,-66.5673
-51.3835,119.405,-63.1395
-56.7332,147.746,-26.193
-70.3139,142.794,-108.999
-74.1825,109.409,-112.845
-74.5574,128.495,-46.7383
-32.224,127.575,-110.184
-43.708,124.584,-28.6881
-52.6865,123.163,-69.7107
-40.7925,126.922,-73.2748
-62.4693,105.442,-45.0457
-72.1063,163.798,-83.4954
-44.584,100.298,-40.3913
-84.9983,109.883,-67.6488
-63.8208,122.062,-36.7611
-50.4428,129.888,-28.7507
-54.6165,112.708,-68.159
-92.3409,153.737,-64.334
-36.9039,162.676,-51.866
-86.6001,81.2598,-55.6232
-53.6993,99.7836,-45.0351
-27.3107,146.068,-36.5499
-59.0383,104.197,-45.7159
-8.43145,131.186,-59.3197
-92.9859,124.995,-70.6921
-97.138,138.882,-88.31
-54.6707,107.197,-42.8519
-32.2899,138.105,-83.2759
-23.1396,140.28,-98.1772
-54.588,115.049,-72.6946
-15.3274,142.338,-84.1545
-28.93,161.05,-68.6515
-74.7582,115.496,-51.0378
-47.1359,97.2229,-44.7572
-51.3846,123.113,-63.1359
-52.7941,120.729,-72.7229
-65.5686,124.454,-18.4181
-71.0566,163.218,-48.6898
-21.5837,153.629,-72.8109
-61.583,114.846,-69.414
-55.6691,123.506,-70.1205
-78.8191,150.357,-41.6802
-105.539,124.671,-73.5002
-12.708,126.187,-90.6206
-50.7406,117.927,-64.6792
-54.2754,113.435,-70.0296
-65.6137,136.631,-76.0013
-24.7818,149.648,-76.1837
-51.3766,118.691,-63.3619
-74.7475,132.053,-44.2156
-47.975,130.894,-76.7545
-17.8756,88.3237,-75.2549
-34.8647,113.943,-105.478
-51.1629,122.812,-64.7262
-49.8294,108.617,-36.7319
-43.0437,110.253,-34.7774
-51.7724,70.2899,-75.9711
-57.7589,88.2944,-63.7231
-53.1187,135.675,-114.29
-103.983,109.035,-78.0641
-103.643,119.052,-51.232
-52.4093,112.854,-68.06
-40.6278,144.157,-77.3529
-45.0715,117.393,-18.572
-39.9883,152.723,-83.3012
-58.7445,167.83,-78.6741
-99.9473,129.173,-76.1972
-54.9874,125.673,-68.7741
-31.8904,80.0034,-48.2746
-80.4637,119.049,-23.494
-51.3174,115.175,-65.0753
-58.1203,133.037,-32.5736
-57.4564,120.452,-72.7149
-61.0918,140.062,-112.422
-31.1372,155.5,-43.7039
-35.5695,75.0553,-56.7197
-89.8069,97.2506,-37.3937
-104.823,107.661,-64.8706
-85.0105,110.721,-69.7981
-85.3525,138.162,-31.2171
-61.4573,76.1347,-78.7551
-69.2445,118.924,-18.9717
-98.875,141.943,-54.2276
-68.1632,116.528,-47.7319
-38.287,130.698,-65.3695
-59.9757,122.133,-71.0462
-66.2856,70.5137,-62.9155
-74.6701,150.45,-101.656
-39.9243,149.739,-84.2246
-61.9027,104.754,-50.7071
-76.1369,92.0436,-104.105
-50.4462,116.776,-65.662
-55.9843,80.9528,-99.275
-22.3296,120.883,-30.645
-28.7262,130.503,-106.683
-7.20728,113.056,-74.2735
-63.4529,118.659,-68.1834
-73.3309,72.8263,-74.1658
-55.3824,122.347,-72.6427
-49.9272,104.475,-43.9264
-50.608,120.576,-71.0476
-57.0934,87.9818,-98.7371
-43.4028,77.561,-42.9382
-42.152,106.796,-20.962
-59.7443,86.3099,-98.1346
-11.2953,131.829,-84.9007
-66.0152,125.912,-90.758
-68.1707,165.852,-53.6532
-9.16554,122.127,-50.905
-58.6819,147.039,-108.677
-42.4568,101.021,-111.631
-60.6523,72.2492,-50.9154
-32.9005,147.598,-33.4034
-61.9424,87.6511,-65.7762
-87.4457,128.234,-58.8032
-21.0207,92.142,-89.8598
-53.9261,123.664,-69.7387
-37.8476,150.13,-81.885
-36.8541,155.203,-82.6609
-31.4052,157.382,-87.8297
-7.47687,128.202,-73.015
-38.6572,146.908,-85.1952
-84.49,78.4355,-61.477
-75.6765,91.0252,-77.3643
-32.28,136.961,-107.301
-25.9373,157.708,-57.3746
-16.1285,125.974,-96.2137
-51.7579,121.473,-71.8563
-50.8232,126.132,-66.0494
-39.7921,74.6333,-82.3374
-59.0614,118.331,-72.7328
-63.4104,125.347,-65.3565
-8.42505,105.047,-68.2632
-41.1206,133.445,-27.724
-11.2109,111.978,-47.0323
-22.1634,135.098,-100.132
-87.9893,96.7932,-98.6852
-40.6745,126.276,-64.7908
-32.4735,148.183,-100.292
-77.3009,139.618,-43.7522
-39.4228,120.506,-27.7457
-58.8612,116.148,-61.9052
-92.0237,95.3657,-88.6848
-26.275,124.393,-93.8816
-83.2683,108.916,-68.6279
-24.038,146.601,-93.8549
-90.3409,140.179,-97.2234
-50.1536,119.083,-71.1446
-79.9827,112.834,-62.8723
-58.3283,127.067,-64.3713
-66.123,110.416,-49.7518
-34.4589,115.574,-96.9374
-95.9297,94.6758,-85.1893
-55.9438,120.962,-17.3004
-56.0242,124.972,-69.7144
-47.3283,77.0817,-66.4677
-48.6961,123.886,-67.608
-65.8652,110.764,-115.523
-45.1162,167.974,-68.2309
-72.5832,85.3113,-34.4056
-104.05,112.546,-54.1687
-90.0657,116.978,-104.0
-63.5457,94.04,-61.7364
-58.1778,69.8907,-74.4604
-51.4063,116.35,-63.3889
-51.3703,88.4919,-28.1874
-74.3142,97.1492,-66.6503
-56.7008,111.787,-64.5712
-15.1454,147.593,-66.4339
-57.6367,122.699,-71.6388
-99.5464,144.234,-64.864
-26.5235,151.652,-43.5598
-52.9,114.174,-62.4186
-86.036,129.909,-55.7468
-53.1178,113.187,-63.7252
-94.4253,143.631,-56.901
-62.9536,154.94,-33.6946
-57.8102,125.155,-69.7284
-53.0978,122.528,-71.6017
-59.8185,109.585,-41.7508
-61.8407,72.3107,-83.3273
-62.0522,121.008,-62.2901
-98.7616,115.051,-81.6904
-50.1694,83.4081,-58.7454
-100.688,135.601,-83.3043
-99.2442,97.6627,-53.6199
-22.9745,150.998,-73.9335
-61.5557,121.967,-61.7489
-61.8131,120.089,-62.06
-26.1635,91.8934,-88.9494
-63.9478,121.359,-67.8248
-59.9716,126.656,-65.6223
-98.9988,101.093,-85.7658
-10.2835,134.937,-78.8156
-62.803,121.214,-67.2748
-56.1297,114.1,-62.4565
-60.2898,93.8999,-61.7265
-24.2779,110.387,-30.7526
-39.7646,163.691,-83.0013
-63.967,112.522,-48.6527
-62.3805,122.524,-63.0471
-51.3906,113.327,-64.2104
-84.5735,81.8685,-49.9768
-39.5347,110.94,-113.571
-69.5687,131.617,-43.1528
-62.4647,147.298,-34.92
-85.1822,114.194,-107.687
-105.678,126.526,-69.5877
-75.3892,127.291,-112.692
-13.2994,133.487,-46.1007
-71.6581,101.992,-59.7883
-72.4864,98.8333,-109.858
-46.166,81.2141,-36.4674
-51.4303,119.168,-62.1911
-69.0711,142.16,-39.5328
-58.8407,116.175,-72.7262
-41.624,129.804,-71.8031
-56.017,116.531,-72.7311
-56.2629,124.313,-69.7471
-41.5302,130.437,-66.893
-57.3449,123.233,-70.5095
-88.2354,100.08,-81.767
-61.6507,121.768,-72.3431
-53.5142,138.007,-21.0022
-58.7831,123.315,-61.7415
-97.2406,92.5587,-57.0287
-36.8961,109.432,-22.2599
-80.0167,140.13,-91.247
-81.5822,150.754,-42.7763
-51.3795,117.192,-63.5312
-42.3517,127.333,-65.193
-55.4088,78.8519,-37.8631
-56.6077,103.639,-47.8279
-9.59407,108.541,-53.1015
-57.8806,122.586,-72.3104
-41.7577,116.791,-114.689
-61.7834,115.856,-72.7376
-82.5017,82.4733,-88.6104
-49.3434,118.585,-68.5595
-56.8718,112.841,-69.3764
-49.9162,91.4047,-26.2828
-55.3685,124.782,-63.7497
-48.069,122.467,-67.6999
-68.2242,144.454,-38.6957
-52.762,70.0481,-59.6238
-38.0745,120.792,-62.8
-36.7269,157.695,-92.4634
-26.7435,133.376,-74.1956
-50.7819,120.262,-31.2562
-61.7607,116.355,-62.9742
-96.1848,140.169,-63.7099
-67.9635,83.6091,-100.221
-79.1252,143.878,-30.226
-57.7573,117.458,-36.0727
-49.468,161.367,-41.251
-61.2885,124.271,-63.8416
-57.4145,112.597,-115.749
-85.943,89.4776,-40.2393
-89.17,97.5443,-85.7751
-52.5904,119.003,-72.74
-31.7432,92.9353,-101.834
-63.6774,96.5827,-61.748
-98.9334,121.103,-41.2062
-55.1476,137.644,-30.693
-17.4225,89.1172,-58.6174
-35.6919,123.922,-21.953
-63.3594,118.711,-66.4005
-49.0109,121.539,-65.7363
-85.5768,81.7672,-82.4933
-80.1938,83.8438,-41.4003
-64.2004,118.692,-65.211
-55.7519,125.292,-64.6915
-53.0861,123.155,-61.7399
-6.96991,112.069,-63.824
-18.305,93.0649,-86.2882
-38.9153,80.058,-92.8768
-62.3112,143.049,-23.6881
-74.9575,128.216,-48.6846
-50.4573,84.7461,-61.7106
-62.269,122.566,-69.7365
-57.3044,95.0169,-57.568
-62.6116,116.351,-66.5972
-60.6738,161.738,-41.2397
-68.0193,88.8668,-105.094
-55.4546,125.711,-62.8143
-55.3884,124.613,-64.7024
-68.4076,99.0459,-65.222
-32.6447,77.7899,-58.3266
-61.4404,115.936,-67.5598
-35.3754,81.188,-42.6098
-35.7569,108.803,-32.7713
-75.9026,95.6665,-72.7404
-61.0048,117.515,-72.7208
-56.1008,113.951,-72.4421
-37.1192,98.6006,-108.467
-32.8798,132.727,-90.2378
-37.8231,124.029,-65.0992
-29.3242,135.605,-85.3579
-21.9027,111.663,-102.638
-64.0506,136.794,-74.6737
-30.3211,135.487,-88.2256
-96.3553,144.714,-82.8036
-61.6518,113.645,-70.8134
-74.1866,86.8281,-78.7422
-14.4307,126.665,-93.4532
-75.2978,133.876,-47.0876
-37.6395,76.3733,-61.6973
-75.6106,73.1973,-67.3635
-67.265,75.7421,-89.1839
-69.1992,110.839,-50.688
-14.1042,122.5,-93.7708
-82.0145,136.277,-49.7509
-74.9535,152.182,-34.5743
-47.2975,84.8073,-58.2671
-54.7575,127.898,-66.2133
-56.9439,111.028,-66.7223
-32.032,104.191,-108.195
-83.9405,148.546,-96.8725
-55.5084,121.722,-61.7312
-62.929,167.287,-55.1193
-28.9086,128.645,-99.4874
-62.7815,116.241,-70.2325
-91.8779,112.579,-77.255
-59.7668,168.608,-60.205
-63.459,118.013,-70.2739
-73.3416,134.489,-111.684
-50.421,124.906,-67.4913
-74.7746,119.322,-49.767
-65.8229,114.663,-47.6863
-38.2201,122.057,-63.0097
-70.4207,82.669,-36.293
-53.6888,119.036,-61.7368
-88.4827,156.858,-74.2549
-58.0006,115.784,-62.2719
-35.0083,118.765,-57.7375
-64.2792,80.1869,-75.5964
-37.029,132.853,-77.3057
-37.2627,120.993,-61.0688
-27.377,131.776,-28.4492
-94.7265,129.351,-67.1916
-42.6126,162.314,-45.8453
-41.0363,124.185,-67.6245
-38.287,151.8,-33.854
-35.4281,84.0477,-52.7639
-94.8763,109.097,-81.7136
-58.9969,119.742,-61.7389
-68.1121,104.166,-53.7069
-44.752,104.254,-20.9938
-35.5564,116.341,-58.7779
-89.5473,105.497,-77.7307
-94.8847,87.9361,-72.4107
-43.3758,129.199,-69.7699
-52.07,113.709,-65.1926
-105.859,123.105,-62.0535
-31.5119,118.613,-55.1015
-42.703,121.427,-68.0688
-42.0134,131.577,-67.9838
-59.7726,100.196,-113.298
-102.528,107.052,-52.7246
-38.8932,121.241,-66.0342
-41.8207,124.116,-67.0241
-35.2495,119.473,-62.2478
-40.7874,127.419,-66.9346
-37.4593,124.815,-65.4495
-41.3636,128.736,-67.6998
-39.7553,126.791,-65.8164
-40.2228,124.992,-67.2691
-42.9804,127.888,-67.4769
-41.3524,121.793,-67.4797
-38.7158,124.441,-65.487
-39.1324,121.966,-65.2142
-35.9206,121.12,-63.4473
-36.1989,127.066,-66.9252
-38.7701,140.342,-82.8676
-36.5461,122.091,-63.2993
-41.5145,126.454,-65.643
-39.436,123.301,-65.7105
-36.7786,127.109,-65.7517
-35.7106,121.017,-61.9413
-37.4616,120.464,-65.2285
-35.3166,117.083,-60.0058
-41.5498,122.84,-67.0606
-10.6691,107.131,-83.5909
-37.9281,119.767,-63.495
-34.4253,118.857,-60.8572
-42.1432,127.039,-66.5984
-37.2181,121.885,-62.2292
-37.0242,123.245,-65.2601
-39.0086,122.899,-64.8863
-33.6094,119.533,-56.9604
-36.6091,118.967,-58.8476
-94.6906,87.3989,-64.9044
-37.6405,122.588,-63.1251
-36.8069,119.108,-62.4474
-37.6707,119.822,-61.594
-36.1337,121.156,-60.5361
-36.0857,117.719,-58.0512
-70.0598,77.4899,-90.827
-16.9654,109.141,-96.3441
-36.1673,118.194,-60.8367
-23.7188,81.8343,-61.6708
-33.1564,118.181,-59.8374
-32.5859,119.369,-55.9147
-33.9152,120.261,-58.0594
-48.1265,167.657,-76.6028
-37.5293,119.307,-60.0716
-66.6429,138.443,-75.1608
-30.1628,118.359,-58.1183
-34.2723,117.401,-59.046
-30.5072,117.395,-56.8999
-37.9157,123.399,-64.4605
-88.9201,87.3776,-87.5873
-37.9192,122.888,-63.7286
-31.6163,117.433,-57.9152
-34.4055,120.365,-59.2576
-35.3275,119.651,-58.5803
-31.5597,120.201,-56.3984
-38.4857,143.11,-78.0342
-32.7825,117.932,-55.8188
-33.4601,117.911,-56.7512
-34.0709,118.479,-56.7267
-83.6303,134.989,-106.002
-36.1221,122.611,-27.7301
-77.2062,89.8802,-101.821
-52.4467,121.775,-70.99
-52.783,121.891,-69.7367
-50.5026,124.069,-65.5924
-64.0606,121.376,-64.4427
-60.0187,158.92,-97.3954
-66.7943,137.918,-76.1137
-11.0903,116.257,-46.2003
-7.41749,129.273,-65.0391
-82.8928,90.9785,-83.0443
-53.2723,125.661,-64.7359
-51.9581,87.6537,-105.632
-95.1095,149.926,-59.974
-46.2291,126.53,-79.0383
-61.3551,120.949,-61.7429
-72.279,124.055,-48.5388
-105.449,127.548,-63.7924
-28.1727,105.999,-28.0917
-84.1508,144.499,-48.4868
-63.0775,120.107,-63.6492
-40.3923,155.278,-98.0278
-23.1369,89.9723,-46.7649
-60.8796,114.655,-62.9631
-82.3205,118.381,-59.6766
-58.785,112.123,-64.1613
-90.9048,108.438,-32.8647
-34.783,130.82,-62.1322
-50.9779,92.1373,-55.4155
-31.7552,78.4609,-52.2694
-40.0213,143.665,-107.681
-56.98,114.743,-62.5588
-93.4452,103.978,-85.7413
-65.1379,87.8139,-67.6934
-27.515,160.049,-64.8484
-25.6569,128.371,-86.1271
-25.4703,88.4758,-45.7138
-40.753,129.561,-109.347
-25.9731,118.777,-96.7516
-57.8017,116.73,-72.7337
-51.7061,120.42,-72.6552
-70.4406,117.097,-49.6877
-103.482,124.445,-82.7535
-25.5557,123.653,-90.519
-77.5284,149.216,-33.3344
-68.3446,139.268,-76.5009
-60.1089,113.061,-17.8167
-93.1562,131.916,-35.9529
-57.2836,112.73,-63.3153
-52.0938,122.223,-33.6947
-7.8203,109.319,-73.9928
-55.0294,94.7882,-51.7842
-63.9612,70.1099,-71.6866
-50.0697,167.237,-54.7903
-56.6372,123.414,-70.2828
-40.1609,159.812,-42.946
-93.0765,108.201,-99.1944
-87.1668,146.966,-39.3898
-54.5344,122.691,-71.5594
-98.5147,93.3691,-60.6436
-27.2283,116.647,-27.6889
-63.9363,138.436,-74.8287
-52.577,96.7816,-22.802
-61.6931,92.6954,-25.271
-82.2101,77.8238,-77.646
-90.9802,84.4531,-76.2127
-93.4915,93.3326,-88.1604
-13.6321,122.652,-41.4774
-59.8276,142.517,-33.3319
-38.2105,138.08,-55.972
-63.1757,96.5752,-111.215
-37.7489,77.2567,-47.544
-45.2141,79.2676,-58.8864
-16.3715,149.083,-70.4865
-80.7383,125.29,-53.9207
-61.1404,117.621,-62.2831
-25.2191,97.1432,-38.8174
-16.5191,120.117,-94.5734
-60.5376,119.304,-72.74
-58.6544,113.839,-67.6019
-34.6001,128.196,-98.5773
-37.4047,125.227,-84.6616
-52.268,113.888,-69.5672
-63.314,123.018,-68.9211
-17.5408,87.7611,-66.4341
-55.3668,161.528,-93.8722
-89.7673,112.244,-72.3529
-55.8854,128.888,-115.746
-19.1724,139.769,-93.5871
-20.8276,95.6546,-41.1414
-54.5886,132.508,-76.6915
-103.744,134.664,-64.0204
-68.7987,129.478,-39.1907
-45.8916,135.247,-72.7474
-40.4546,122.727,-69.242
-79.5807,119.676,-62.4401
-37.3706,90.2353,-103.158
-65.2366,137.806,-77.3471
-55.4822,119.582,-61.72
-54.5268,116.849,-115.784
-63.7319,92.0461,-65.4301
-51.2922,120.181,-69.7485
-81.2673,98.8624,-105.39
-69.1701,167.53,-65.7289
-63.4203,138.649,-75.8932
-52.7,102.797,-47.5816
-24.5798,84.2843,-83.5943
-79.7118,140.552,-45.8854
-79.5789,117.935,-63.3563
-80.7567,120.076,-61.0828
-81.7148,119.415,-63.4066
-59.9144,110.875,-115.78
-38.2099,73.3161,-66.3333
-94.185,93.3791,-47.4402
-67.6949,139.856,-78.6272
-57.8318,125.121,-116.702
-79.5583,96.3303,-74.6977
-66.3258,122.02,-41.3942
-57.0476,91.679,-61.6676
-9.71621,128.71,-51.849
-48.603,79.8115,-96.8929
-65.0673,137.726,-74.6928
-66.8531,139.448,-74.7402
-18.7672,128.928,-96.7233
-50.877,125.039,-65.6857
-13.1453,122.397,-90.7211
-85.7694,152.283,-46.7017
-31.7097,125.773,-104.035
-25.2278,127.869,-100.398
-26.8059,100.803,-31.3646
-60.3444,136.107,-75.7093
-65.5281,139.61,-75.2783
-61.7839,137.848,-74.1812
-65.7876,138.768,-74.7717
-11.5288,123.339,-88.7558
-63.4541,137.244,-73.7593
-66.4038,139.693,-77.6831
-67.6426,138.834,-77.5152
-65.4718,138.915,-77.6822
-66.2799,137.785,-74.9216
-66.6656,138.179,-77.6251
-66.5833,137.672,-76.5158
-63.0958,121.93,-116.649
-40.1645,145.669,-75.992
-65.7015,136.768,-75.2291
-23.4371,103.199,-33.2179
-66.3121,137.299,-75.4481
-57.547,72.7736,-49.0368
-41.2705,144.958,-77.16
-96.6631,134.933,-42.3184
-48.9881,69.9801,-70.3783
-66.519,137.493,-75.9437
-87.9434,89.1817,-89.745
-85.6036,136.844,-51.3937
-90.792,137.651,-36.046
-85.9886,114.628,-65.9265
-52.2325,115.412,-62.5854
-53.7802,124.466,-64.4677
-48.8074,123.652,-65.7358
-60.2145,121.404,-34.8053
-102.811,107.778,-81.4561
-53.6947,118.012,-72.7228
-61.2944,83.6794,-68.7533
-53.4852,116.364,-72.7219
-54.3949,118.37,-72.7237
-40.7178,119.269,-99.8402
-34.0803,87.6445,-50.7479
-33.7037,85.9121,-37.6924
-55.3913,124.939,-17.6222
-67.2685,70.5195,-66.9611
-66.4605,138.752,-36.6946
-74.2576,98.9546,-68.4125
-50.469,121.603,-64.8016
-91.6242,150.352,-51.7339
-80.3804,96.6093,-29.7765
-71.2942,113.196,-50.6876
-60.0022,111.856,-64.4911
-46.3019,130.931,-81.517
-59.4479,70.6259,-56.2805
-19.049,131.523,-36.2779
-40.706,124.851,-99.9853
-59.3301,126.792,-68.7798
-54.677,123.127,-70.4658
-45.2595,95.2172,-47.7682
-18.1938,145.149,-47.9596
-77.1166,113.181,-53.2594
-73.1185,117.07,-20.2325
-63.6277,152.265,-30.4532
-34.0435,102.491,-35.7798
-89.6528,145.557,-93.5332
-11.8725,122.796,-44.7164
-66.0982,103.454,-58.9946
-54.3142,115.937,-72.7127
-52.5438,112.192,-64.7543
-38.4766,128.319,-73.5108
-86.9186,108.717,-72.0204
-67.537,101.356,-57.6908
-65.0245,100.489,-59.6886
-40.7637,142.659,-25.8843
-55.5788,75.9313,-42.3417
-50.4955,71.7322,-52.9304
-86.2722,91.1352,-88.7011
-35.4017,134.261,-62.0274
-50.0491,119.367,-65.0404
-53.2824,115.621,-61.7432
-95.9323,149.175,-72.6696
-91.9365,134.863,-98.5705
-54.6229,114.241,-61.7915
-28.046,158.998,-78.228
-27.3295,132.303,-82.7794
-72.4982,95.1674,-69.8561
-68.9778,93.0006,-65.7444
-72.6267,95.0741,-66.975
-34.5774,145.833,-30.9187
-58.6323,120.714,-61.7451
-97.7573,105.431,-91.4122
-70.8348,144.105,-40.6941
-63.0095,125.315,-88.7173
-70.3367,127.014,-43.7402
-31.4017,129.45,-89.448
-35.1812,81.7721,-54.6741
-61.3761,122.554,-69.7922
-88.7527,119.594,-65.4459
-7.9293,111.272,-57.6051
-61.2147,109.361,-46.5792
-77.0053,147.594,-41.6874
-96.8799,96.0384,-49.692
-83.5406,102.414,-74.5192
-32.3112,155.558,-91.8077
-70.2077,120.285,-46.7147
-76.8902,102.489,-66.0201
-90.7131,122.136,-69.9876
-63.583,117.741,-66.1575
-30.8195,77.5543,-77.5159
-29.6912,142.431,-102.604
-45.2131,82.639,-58.3213
-91.6621,133.348,-60.9042
-41.5039,156.734,-37.6781
-36.6779,112.788,-29.799
-73.5941,123.933,-45.7285
-43.0371,131.583,-79.1052
-54.383,151.718,-105.166
-40.8754,143.347,-78.7981
-77.9752,77.4468,-50.5607
-60.0082,115.666,-72.7432
-52.7745,145.25,-24.6632
-75.1883,161.774,-49.0085
-42.4347,104.428,-112.863
-28.6889,118.986,-25.6271
-42.4649,77.8281,-58.7521
-99.1385,142.827,-77.683
-35.6108,119.68,-21.7627
-66.2829,117.222,-116.143
-42.8988,127.543,-64.1391
-78.6187,75.897,-77.9329
-13.0222,143.296,-74.0141
-83.4055,77.4758,-70.8332
-36.6239,75.3753,-53.7784
-20.0977,153.366,-62.6421
-70.0987,71.3054,-69.397
-35.2099,90.2614,-49.8538
-16.3438,144.142,-53.6979
-24.652,139.913,-34.5567
-102.705,102.635,-59.1955
-38.4067,133.337,-62.2429
-34.0913,78.0462,-84.6236
-43.4992,128.525,-65.0908
-29.3464,91.0121,-43.9786
-95.4496,99.7033,-91.4125
-44.7207,74.3922,-85.8621
-48.2758,87.5644,-105.015
-29.1986,114.11,-96.7878
-16.9973,102.668,-41.2401
-99.291,113.975,-42.3131
-59.8764,115.297,-38.7109
-76.2074,137.007,-24.9697
-90.8237,114.939,-71.7392
-52.9104,107.404,-38.9544
-70.3714,76.5502,-45.4613
-6.4739,118.475,-70.5807
-74.8914,81.3041,-84.6444
-42.9677,129.836,-66.1374
-46.116,134.997,-69.7543
-8.53964,133.776,-64.9907
-53.1584,120.183,-61.7458
-100.535,108.453,-46.6943
-84.8315,158.492,-55.1331
-105.195,110.203,-71.8764
-45.0278,131.25,-76.0578
-46.6348,107.375,-36.6632
-62.9761,116.848,-70.7978
-52.6431,127.091,-65.0212
-25.5042,96.1136,-87.748
-68.8015,118.736,-48.7058
-53.5285,143.748,-28.7559
-51.5029,98.6259,-48.4779
-19.6657,86.963,-56.7363
-58.5785,83.1083,-68.3092
-76.4507,146.886,-103.645
-51.4704,71.2836,-80.2037
-27.4372,102.285,-35.7835
-60.914,111.3,-65.8293
-57.5343,118.212,-72.7252
-67.1646,89.7983,-69.8863
-58.5286,73.3017,-79.1974
-76.6666,143.175,-79.9079
-44.3479,125.249,-72.383
-40.7869,126.439,-84.7423
-105.365,112.891,-60.2441
-58.7914,122.457,-71.9052
-50.2974,113.742,-17.9354
-64.4325,111.395,-44.74
-50.2367,122.194,-68.6847
-52.0931,123.715,-64.2336
-52.3154,124.766,-63.0889
-90.4741,101.498,-35.4538
-74.1181,106.468,-58.0323
-51.2693,124.017,-68.736
-45.9319,139.463,-27.7421
-92.6313,150.559,-81.2914
-8.51489,121.288,-81.5946
-56.1844,122.56,-72.3651
-102.569,122.475,-85.8099
-72.2518,119.314,-49.7062
-41.7247,161.98,-88.6941
-36.2097,136.738,-58.6168
-52.2591,125.286,-64.7589
-26.8975,78.8659,-66.3898
-60.294,114.24,-66.8358
-87.3229,86.1685,-46.2987
