x,y,z
-81.0603,140.223,-48.267
-75.3592,110.462,-83.3037
-17.7226,117.602,-83.6149
-62.9824,125.921,-62.6133
-43.6901,128.099,-82.4066
-43.2651,122.795,-83.7106
-32.0769,126.778,-67.8613
-28.9893,98.5698,-81.0071
-39.1231,129.012,-84.4029
-50.5109,89.5379,-57.7108
-27.9113,108.44,-54.9267
-19.7635,104.208,-84.382
-27.4622,145.17,-79.9684
-30.3209,87.9886,-72.8887
-53.514,133.704,-59.5762
-47.1242,111.598,-82.8374
-74.2661,148.533,-87.8145
-44.2279,74.9971,-66.748
-65.5348,116.023,-54.2942
-18.3738,128.513,-79.3715
-19.3233,91.3262,-65.6893
-76.155,140.009,-65.9072
-47.8507,123.776,-64.3462
-63.47,137.791,-38.6703
-58.2341,121.839,-98.2229
-52.928,127.325,-74.1198
-56.7437,126.709,-68.6526
-62.1474,127.754,-91.599
-40.536,97.7285,-75.8175
-92.3279,111.399,-88.6863
-27.7466,97.7796,-92.1666
-26.252,121.614,-27.6668
-82.3308,130.284,-58.3214
-46.4228,160.931,-73.263
-43.3483,109.857,-78.5643
-72.8063,107.676,-53.753
-57.2379,143.975,-87.9638
-60.2347,158.87,-62.0851
-74.1869,138.759,-63.6043
-73.4838,107.722,-59.7003
-78.6379,124.419,-107.591
-51.672,111.195,-81.9175
-83.3653,133.677,-55.8588
-69.8729,156.147,-75.4164
-73.58,110.019,-59.7241
-72.2392,104.782,-59.6919
-57.6887,83.203,-74.2263
-50.9617,142.212,-111.319
-41.8268,158.546,-48.6629
-48.577,137.523,-68.2686
-73.0055,111.742,-59.5437
-40.3541,119.689,-36.991
-51.151,105.11,-114.873
-47.2019,113.728,-67.6938
-63.6587,120.119,-69.8934
-50.609,95.6779,-92.7641
-71.587,119.406,-76.3959
-24.2206,155.797,-78.8231
-61.5587,133.935,-58.7402
-63.8258,159.918,-95.2497
-46.6434,158.767,-96.2815
-60.4935,164.258,-54.9572
-44.481,114.789,-78.4496
-59.8598,129.452,-72.5155
-62.1416,111.638,-70.4304
-85.5726,125.914,-87.9128
-50.4047,117.827,-69.6987
-22.6971,84.4808,-54.7572
-81.5192,118.826,-78.281
-49.9674,146.679,-67.2875
-39.9428,116.666,-53.4985
-78.4168,152.66,-59.0505
-45.993,114.95,-69.2256
-47.3181,120.094,-49.7662
-73.9128,138.066,-91.472
-31.3823,119.632,-71.9031
-63.1998,110.993,-65.6059
-68.2876,136.744,-65.689
-15.3311,130.99,-93.3803
-50.9043,125.965,-89.8371
-64.7136,123.494,-62.3146
-13.5932,101.437,-48.3837
-65.0936,141.303,-58.4092
-61.8898,125.089,-70.4863
-48.9596,97.7445,-75.3746
-51.8551,87.638,-89.8518
-41.278,129.436,-86.2579
-28.0409,148.863,-68.6228
-66.34,131.336,-68.7482
-47.2522,127.776,-76.823
-48.1032,113.799,-88.2828
-52.9601,138.165,-63.4606
-62.2412,124.764,-108.388
-32.9629,119.817,-88.802
-17.3975,148.961,-77.4125
-19.5715,136.077,-91.1478
-57.4383,151.472,-62.1989
-57.6417,128.613,-57.4692
-51.1145,142.764,-79.7835
-73.5717,118.677,-69.5556
-94.7967,114.36,-87.2571
-55.0967,153.308,-47.975
-47.9756,123.072,-71.5857
-60.9686,114.876,-68.7632
-72.0119,109.415,-70.8518
-68.8212,125.834,-81.2789
-54.7304,137.685,-57.3299
-39.4585,162.44,-59.0135
-78.1125,123.231,-61.875
-55.2517,117.088,-59.1523
-56.802,145.599,-81.5333
-37.0953,132.554,-87.6993
-62.6541,115.458,-67.6648
-25.6522,112.554,-48.719
-19.5668,146.578,-60.3428
-49.9629,115.692,-71.2622
-49.6051,108.562,-80.6298
-71.2806,108.683,-54.8698
-58.176,123.908,-107.098
-69.2071,119.552,-62.5578
-73.6787,161.207,-76.9305
-53.0429,100.8,-79.5324
-70.9792,119.143,-71.3543
-60.8587,113.088,-70.4823
-46.2355,129.431,-65.6479
-64.0733,112.269,-46.211
-56.008,168.302,-76.8028
-54.3814,130.892,-59.8145
-34.2886,130.356,-90.7126
-35.5989,134.571,-89.5411
-32.6826,132.426,-92.3338
-59.516,81.3058,-93.231
-44.5656,113.174,-64.1348
-58.9293,123.457,-72.6791
-10.8483,121.257,-87.8376
-79.1598,100.744,-76.1603
-55.8712,109.164,-67.2525
-48.1509,143.603,-71.1847
-43.025,122.608,-56.4792
-41.4016,101.34,-56.1458
-65.801,132.91,-51.4789
-66.5797,143.7,-71.2605
-70.9265,118.469,-99.8541
-24.566,153.94,-66.5113
-51.3407,90.2116,-91.8987
-64.794,109.589,-72.5875
-37.5947,118.535,-35.6471
-62.3885,105.475,-76.3993
-63.5201,97.9932,-85.8764
-75.7479,125.329,-66.9801
-31.1316,154.686,-83.0121
-48.4571,90.265,-79.078
-56.8539,128.793,-41.7066
-62.4069,122.365,-86.697
-70.5042,116.981,-44.7421
-68.0485,117.797,-44.7291
-18.8796,104.809,-93.9426
-63.3907,94.595,-99.6235
-49.4435,118.678,-76.933
-68.5009,109.84,-60.4549
-83.6844,95.3017,-96.7382
-62.8342,154.472,-77.3558
-75.5767,111.499,-72.3492
-62.945,117.932,-53.52
-64.5863,89.6539,-67.9766
-51.3411,137.552,-75.6099
-27.8871,109.553,-93.6549
-53.8592,122.666,-74.0512
-55.1299,136.251,-63.1586
-51.5902,139.082,-86.1547
-60.5502,116.936,-59.9713
-41.8353,129.128,-60.2108
-78.0751,89.6421,-78.7278
-21.7034,126.685,-91.3588
-27.5989,87.3096,-85.1127
-53.8343,117.477,-79.1113
-23.3839,133.955,-54.7549
-80.1025,110.223,-64.7435
-83.7232,146.93,-70.8949
-80.0709,115.425,-65.349
-35.9131,157.528,-49.5732
-65.7044,116.071,-57.2677
-38.2166,122.404,-51.0747
-49.6509,123.428,-67.7802
-57.7671,91.97,-70.7078
-57.2461,146.364,-36.5734
-47.3099,124.527,-66.9972
-46.8667,122.895,-64.6555
-60.3283,114.907,-76.7211
-49.223,90.2805,-69.5529
-87.9575,133.021,-64.7253
-44.2635,110.144,-57.862
-44.5416,162.035,-77.4223
-47.4073,124.047,-77.0564
-51.4604,115.526,-64.1256
-38.5436,141.786,-85.2849
-21.5137,108.056,-79.9306
-28.5596,117.791,-65.8511
-66.1411,115.355,-111.726
-61.0052,128.249,-101.72
-79.83,146.388,-96.2177
-52.2097,134.634,-56.8845
-61.1563,129.788,-74.4363
-53.0536,121.895,-70.4418
-67.5098,142.281,-88.5645
-51.0051,137.406,-62.4109
-24.3579,113.762,-54.6562
-52.6102,136.938,-92.6453
-67.0901,112.283,-70.2161
-47.0209,109.025,-49.4918
-51.5644,127.69,-78.2155
-43.4162,81.4909,-60.6188
-49.4498,110.901,-66.3903
-102.303,125.626,-78.7295
-59.1503,110.525,-85.2108
-20.5651,111.893,-94.7367
-61.7352,143.526,-107.063
-63.7116,116.858,-55.0464
-40.7318,123.841,-63.8139
-68.4554,130.51,-60.2199
-57.4632,114.608,-50.9578
-86.3131,133.164,-54.0736
-52.9473,115.528,-74.4359
-47.9068,124.06,-74.3803
-68.5101,111.035,-54.0107
-59.6871,131.276,-59.1948
-73.1056,127.437,-71.5317
-39.5221,114.822,-93.779
-58.1711,126.473,-56.9857
-67.7182,114.637,-76.9229
-80.1951,145.387,-102.505
-34.7418,122.364,-72.708
-56.2582,128.055,-68.5677
-53.2423,113.642,-80.6487
-27.0944,112.793,-87.3197
-24.0752,137.015,-83.9816
-65.6212,135.148,-67.6774
-57.9273,111.216,-62.4748
-35.9905,131.471,-60.781
-45.6066,123.258,-72.2059
-60.0559,158.142,-55.8021
-57.8684,111.413,-57.2024
-41.2752,112.115,-32.7279
-51.4341,120.6,-76.5316
-47.8561,119.66,-62.6293
-60.6314,127.365,-56.8462
-58.2359,110.736,-66.4336
-55.9239,81.7459,-82.4698
-32.2835,151.145,-90.4929
-74.5647,115.387,-104.02
-56.201,110.94,-49.4072
-33.2262,101.398,-38.7116
-43.5358,99.4343,-107.604
-34.237,79.6867,-88.2604
-57.8584,131.09,-77.444
-64.2346,107.468,-50.7379
-54.6008,116.351,-61.7207
-57.8128,125.071,-72.7307
-65.5583,128.291,-81.4744
-53.7951,163.783,-80.355
-37.8937,139.903,-40.8742
-21.5917,124.658,-47.5327
-61.6942,144.774,-44.4626
-62.8566,135.831,-83.2975
-60.6951,100.607,-68.7177
-35.8687,141.054,-72.1959
-68.1641,136.915,-84.5424
-49.8848,116.585,-68.5909
-44.1919,127.04,-67.8762
-51.3178,109.474,-86.9924
-66.6619,120.966,-57.8229
-58.2606,122.458,-71.5055
-65.1746,123.523,-59.4292
-55.6339,117.016,-73.9873
-42.0064,125.907,-48.2133
-10.4212,103.317,-78.895
-65.1902,96.0001,-74.9093
-50.4528,122.499,-69.8604
-59.6638,93.8626,-84.2727
-35.3512,158.925,-57.1128
-37.291,115.693,-62.9613
-55.9665,130.471,-63.5172
-59.3792,122.011,-83.1196
-78.8142,110.842,-59.7626
-62.6159,135.23,-44.8667
-84.6245,144.06,-67.7765
-57.6173,130.883,-55.736
-27.7451,114.858,-71.6975
-57.8853,139.744,-62.5167
-47.8566,138.223,-83.8366
-83.2836,147.353,-67.922
-59.1371,118.707,-44.6168
-36.0157,98.8209,-57.2615
-64.084,90.994,-81.6617
-50.6738,95.5615,-51.4524
-53.6965,114.108,-74.0473
-61.3352,125.048,-49.4063
-63.2807,162.426,-91.3984
-36.9337,100.662,-61.7625
-51.7242,120.752,-63.6887
-32.8513,106.438,-73.7971
-51.7093,114.627,-84.3765
-49.4642,92.8097,-51.7882
-21.2543,117.809,-64.7339
-57.516,112.533,-79.2269
-83.0481,119.18,-72.6073
-38.9634,165.654,-60.7346
-48.5283,115.746,-77.2427
-42.2651,125.053,-51.0238
-45.1439,116.303,-63.4105
-42.0871,119.582,-58.7629
-75.2812,137.008,-69.5193
-22.744,123.404,-74.1664
-18.1076,93.0106,-72.5054
-28.2129,121.022,-101.732
-59.3388,112.266,-67.8513
-23.835,148.129,-71.9939
-77.3614,125.898,-73.6686
-92.6412,141.646,-83.8435
-52.1514,110.668,-74.9296
-55.7208,154.518,-84.9387
-41.7142,126.904,-61.478
-35.0108,146.309,-97.0549
-23.896,122.516,-103.412
-60.9424,133.928,-84.1834
-50.2978,123.971,-63.7997
-64.1977,141.217,-87.7868
-38.0755,150.027,-102.149
-71.5122,119.076,-59.7987
-57.6324,116.508,-45.2134
-53.1869,123.989,-76.8336
-65.9799,122.775,-75.9049
-36.9035,155.681,-56.0478
-23.1737,108.851,-59.6215
-66.985,111.624,-77.0398
-56.1226,136.83,-49.5268
-60.7192,107.275,-60.9738
-43.3036,116.342,-72.3131
-60.2441,97.2992,-71.9221
-55.3891,121.94,-75.8228
-40.4575,138.742,-77.519
-53.3439,129.059,-71.0643
-48.3663,111.393,-63.9261
-47.1862,150.073,-28.9576
-49.6573,123.103,-69.38
-89.9936,126.31,-73.3365
-43.5555,166.922,-59.2708
-64.8801,123.291,-54.3323
-72.5662,116.508,-62.6245
-54.5459,145.599,-105.343
-55.4178,124.08,-69.7898
-55.1049,79.5557,-70.331
-13.4674,113.814,-49.5319
-91.7617,134.946,-74.7941
-55.4063,98.6965,-71.5585
-34.2748,120.558,-53.8465
-37.0626,113.414,-57.7261
-63.6378,147.908,-82.7877
-61.9058,117.243,-51.3956
-24.2055,81.1717,-71.1956
-44.2545,104.282,-80.6431
-39.1866,115.347,-45.0852
-61.113,117.258,-40.7113
-68.4053,114.513,-65.0174
-88.0901,114.465,-67.6457
-33.2363,131.597,-76.0106
-61.8202,133.784,-36.5134
-40.5061,94.8457,-91.0609
-63.5023,122.067,-75.8964
-51.7298,121.783,-84.2575
-76.5252,114.806,-83.3492
-72.2199,97.5381,-68.1638
-31.9138,140.782,-86.5476
-41.5642,82.3159,-76.4737
-84.8769,123.425,-86.6905
-58.512,124.273,-84.9363
-48.0369,117.21,-71.5549
-49.7082,108.034,-49.948
-14.8398,107.375,-48.6892
-28.6956,155.933,-59.5798
-26.6572,109.975,-81.0473
-45.8107,115.656,-62.1959
-52.394,121.901,-71.8761
-60.1424,89.5952,-90.4087
-57.0126,145.839,-42.3257
-24.9817,115.625,-80.1685
-69.1991,120.069,-78.9424
-35.5039,121.636,-46.8181
-78.5375,122.528,-91.7652
-56.9073,118.568,-72.7129
-60.3708,118.086,-91.4543
-38.0813,111.415,-61.5767
-43.1128,122.364,-92.2343
-48.6277,136.917,-61.6197
-52.231,118.211,-73.6498
-53.3685,125.767,-53.2895
-66.0242,119.901,-73.2049
-56.5905,113.945,-56.8565
-65.0617,100.599,-56.7147
-71.6878,134.89,-64.2476
-99.0241,129.569,-91.0182
-59.2275,132.048,-75.2881
-62.9819,117.151,-45.3597
-45.4266,165.766,-81.8771
-70.4503,117.926,-56.4759
-69.5492,125.35,-78.8268
-25.5379,132.168,-90.1017
-51.054,162.545,-77.5457
-21.8296,118.524,-96.7828
-42.3428,108.301,-63.3777
-59.6404,84.5383,-89.6691
-89.5973,114.901,-85.6963
-8.92435,107.477,-56.6335
-15.0268,108.76,-54.7533
-53.1449,123.987,-74.2344
-31.8841,107.588,-102.12
-79.446,121.357,-82.9892
-43.8237,139.869,-31.1494
-48.3498,103.723,-55.6633
-48.8542,124.319,-48.3062
-38.1918,116.15,-84.8909
-67.9531,96.6388,-62.4785
-32.5336,137.684,-87.6959
-47.1205,114.07,-74.2543
-50.6405,123.232,-68.6946
-46.0182,128.293,-72.372
-56.2613,114.215,-55.2934
-25.7997,93.2314,-97.0276
-35.3645,135.627,-87.3186
-70.4332,112.302,-64.7681
-68.6606,154.287,-33.7839
-33.1449,140.606,-82.7878
-52.4599,116.199,-43.0666
-60.8208,136.549,-71.7195
-65.7978,119.287,-65.5472
-62.9286,118.45,-73.9396
-61.31,167.203,-80.4532
-46.9714,94.6301,-47.8665
-26.8528,110.932,-75.4167
-43.7261,106.044,-69.7293
-70.1235,126.939,-67.1635
-59.2289,117.081,-83.4035
-49.5438,132.138,-69.0576
-56.8111,129.147,-63.8301
-76.4021,118.568,-101.521
-67.6889,120.105,-67.3961
-28.4478,83.3646,-88.0139
-59.0281,110.43,-98.2079
-31.0892,114.046,-74.9564
-57.0541,131.162,-85.5118
-47.4999,101.694,-44.1834
-65.8658,120.192,-88.4497
-12.1247,104.971,-62.5722
-30.6902,111.143,-49.5908
-59.7571,137.133,-59.4565
-48.7082,119.595,-65.8153
-48.1492,112.465,-64.9411
-55.0317,138.923,-83.6979
-71.1845,135.19,-100.721
-62.812,146.879,-65.1578
-51.138,124.114,-64.9457
-70.8938,141.144,-49.6903
-47.8565,107.488,-73.0727
-47.8343,115.997,-72.6455
-58.2191,144.301,-106.687
-60.6506,92.3108,-66.967
-53.2364,103.812,-100.419
-60.4321,131.562,-67.3223
-43.7787,118.876,-107.471
-30.3714,114.317,-78.1522
-79.3529,140.225,-106.268
-36.4694,120.114,-69.2517
-65.1008,122.616,-67.596
-70.2532,126.211,-52.1717
-43.7819,157.044,-62.6926
-29.6341,124.308,-77.531
-58.6234,120.767,-101.465
-79.6701,119.223,-53.5579
-80.0826,117.992,-55.7615
-67.5373,116.651,-72.0572
-68.0649,86.9858,-81.0723
-52.0633,125.771,-75.9015
-44.8744,120.867,-60.8977
-56.4925,128.96,-94.851
-50.0275,140.169,-80.0496
-69.3923,112.408,-91.9846
-54.9313,123.718,-81.3546
-74.3884,121.78,-65.3549
-57.0223,133.911,-93.8025
-69.4396,152.664,-88.5059
-64.8835,146.762,-56.0002
-45.5784,105.734,-41.3644
-70.1097,113.204,-77.067
-91.5772,150.227,-65.0402
-18.4156,132.455,-62.4928
-67.8772,112.001,-96.2279
-52.8299,120.313,-76.2496
-46.2321,90.8547,-70.5331
-36.4939,147.551,-86.708
-74.923,123.232,-75.1928
-68.2328,112.232,-86.2546
-47.9822,121.022,-74.1738
-46.7149,113.241,-61.4701
-73.6508,143.918,-103.135
-51.8135,130.329,-55.1864
-81.6856,105.663,-74.6247
-42.0942,154.429,-58.2721
-61.0477,126.217,-64.0134
-67.2266,121.963,-60.7376
-25.2956,93.9037,-65.5493
-65.8586,119.926,-68.5506
-65.2274,103.056,-85.488
-35.4957,116.076,-86.052
-46.2408,153.478,-49.6496
-54.1158,120.256,-78.9162
-13.2818,134.037,-87.9407
-53.3784,146.738,-33.3641
-83.6643,102.612,-78.8977
-50.8982,114.144,-71.3377
-33.2201,132.954,-46.1556
-48.3736,124.39,-82.3869
-66.0527,121.474,-54.8912
-47.3836,142.187,-74.0667
-55.2294,126.178,-64.7469
-25.8961,106.71,-63.4006
-17.5016,132.568,-95.7346
-66.6703,124.885,-93.7117
-68.1253,114.365,-59.2612
-54.4259,123.903,-72.4432
-47.3695,126.669,-69.3379
-37.0394,108.314,-84.7557
-76.1471,122.018,-54.4338
-60.0045,107.717,-112.448
-38.6267,91.1502,-68.3738
-18.4265,114.147,-35.0116
-39.3063,120.954,-50.0044
-48.7827,131.083,-32.3062
-100.565,141.451,-73.7991
-41.5199,115.259,-89.4276
-61.3435,119.417,-82.2384
-50.1767,111.007,-64.0472
-57.6971,119.044,-78.5834
-46.7803,105.802,-72.5265
-80.1866,162.66,-73.7773
-83.2293,98.4442,-75.718
-56.0215,119.367,-91.4094
-65.5167,114.015,-83.4955
-51.7343,126.694,-69.6876
-57.8681,126.18,-63.8394
-91.4911,137.952,-77.5364
-60.1164,129.28,-56.5697
-52.7104,112.263,-48.7168
-64.4581,151.233,-92.1247
-70.4676,157.178,-64.1167
-57.2079,111.442,-61.1767
-51.2842,131.971,-63.2808
-30.785,108.965,-88.4119
-73.0325,114.038,-62.8715
-60.9105,116.305,-61.6885
-55.2043,118.451,-72.7232
-59.8052,119.058,-80.8902
-60.0571,126.466,-54.6029
-62.3874,105.367,-67.8814
-26.4493,140.131,-85.4192
-15.5956,125.398,-45.6302
-81.2115,129.485,-52.9405
-72.0803,150.574,-76.6438
-62.0571,116.975,-63.3259
-63.0914,118.07,-63.7041
-60.1125,129.35,-77.5558
-36.3387,115.896,-53.795
-28.5927,135.233,-42.5932
-61.1732,128.144,-59.5763
-45.9229,108.871,-62.099
-39.556,107.146,-76.4157
-48.7869,125.71,-62.3775
-52.6895,109.227,-53.8652
-24.2286,124.461,-52.0323
-48.1941,112.915,-60.8751
-6.95745,125.574,-62.5968
-63.5919,119.743,-53.6191
-41.6528,135.566,-76.4505
-52.4103,120.35,-61.9184
-58.7327,112.916,-71.342
-76.0487,124.666,-103.775
-77.806,124.412,-89.3305
-50.9937,125.145,-72.7488
-55.1294,117.746,-61.7441
-72.1166,102.353,-95.5299
-54.7081,108.807,-52.8198
-53.3888,113.99,-70.0295
-84.6263,145.565,-52.8062
-72.2492,130.61,-60.6947
-71.6982,110.654,-86.9913
-86.4207,91.6932,-84.478
-61.686,150.541,-101.006
-60.8134,154.835,-56.9366
-55.1853,91.7297,-91.4294
-71.306,116.613,-79.9682
-85.1391,139.482,-53.9719
-57.5815,132.801,-71.1092
-60.2714,126.327,-83.3843
-62.5819,125.613,-53.2302
-27.1,107.916,-36.748
-69.7563,141.969,-65.2545
-31.1102,97.5635,-49.8751
-8.90772,114.639,-52.0774
-60.1122,113.716,-69.6677
-72.5998,111.097,-57.1684
-43.5579,132.669,-63.8909
-66.9259,119.475,-54.7342
-65.8675,117.97,-60.7425
-53.9852,125.161,-64.7368
-50.2312,114.398,-67.3107
-72.0925,150.834,-38.9383
-67.1333,110.389,-52.4218
-52.1815,110.342,-77.5321
-70.2019,137.727,-103.657
-59.3464,113.192,-88.2077
-64.3643,126.223,-67.068
-63.9658,112.837,-67.4477
-58.5007,122.466,-57.1432
-46.478,150.263,-75.2464
-49.2359,142.454,-68.5326
-87.5092,120.863,-63.7081
-47.4402,111.859,-70.8492
-38.7728,92.8641,-72.7015
-56.4928,96.8686,-65.5886
-39.2655,94.0802,-88.0049
-85.7219,124.542,-90.6709
-58.3838,131.453,-62.4881
-42.086,118.279,-80.4628
-64.0314,112.348,-80.4723
-48.9237,125.736,-57.2728
-36.8796,101.673,-45.9104
-45.5761,147.934,-69.3985
-49.5029,128.037,-97.8541
-54.2668,115.825,-55.78
-74.062,124.144,-71.9513
-66.9141,138.87,-100.523
-51.3288,118.609,-64.063
-9.24065,135.984,-67.4424
-28.1852,105.574,-71.1701
-49.7421,109.99,-60.4793
-45.9085,104.726,-66.5854
-55.6644,127.751,-65.937
-10.5124,122.296,-47.4817
-8.58351,108.737,-77.7402
-50.1603,130.181,-38.1724
-28.703,123.056,-52.0225
-66.9,110.129,-78.6417
-57.7467,123.003,-80.9653
-73.3365,104.897,-73.2087
-33.9993,109.233,-53.9848
-67.6942,107.642,-70.2406
-40.9495,102.352,-91.8323
-54.6538,132.773,-37.1857
-40.4668,122.779,-36.6418
-40.3044,114.93,-72.092
-54.6512,106.787,-83.5642
-35.382,104.261,-106.462
-48.2632,106.466,-90.5904
-55.1808,82.6312,-65.5608
-52.8981,110.004,-97.3384
-56.6646,138.723,-90.4029
-40.2397,96.3622,-67.705
-76.2565,130.273,-69.4161
-62.3229,132.277,-42.8179
-33.8793,113.73,-93.907
-57.1457,101.975,-87.2865
-59.7548,103.397,-62.3396
-41.1556,94.2186,-77.6666
-48.6106,129.92,-77.5475
-59.5522,117.785,-75.3962
-71.598,132.008,-89.3687
-68.1459,122.331,-54.1441
-55.9069,136.201,-78.18
-54.8693,108.08,-61.1118
-81.2,120.113,-59.0728
-13.8215,96.5954,-80.5664
-20.1597,115.153,-47.2834
-60.8536,121.553,-60.6426
-50.1716,118.624,-64.877
-83.3483,112.209,-90.2078
-47.7816,119.962,-82.4225
-34.1836,119.571,-84.7446
-52.3271,102.737,-44.7349
-33.9766,126.008,-54.1666
-41.6437,132.595,-69.2922
-71.6046,133.181,-80.6313
-13.779,130.12,-51.7456
-30.9558,128.527,-84.1334
-41.1053,120.242,-85.8864
-60.5242,110.129,-72.3488
-69.792,121.268,-69.0315
-64.5876,125.305,-116.131
-75.727,155.735,-80.9476
-51.2545,119.79,-73.621
-74.915,113.512,-52.7361
-87.7408,116.965,-66.1854
-55.8552,139.006,-70.7932
-51.1232,105.885,-49.2446
-52.1575,150.149,-68.4896
-48.6565,131.273,-65.3128
-51.9153,113.543,-68.7193
-22.5763,98.7017,-52.5931
-38.7547,149.681,-47.2505
-52.9578,149.381,-83.1052
-61.6388,113.987,-69.7762
-65.4555,104.997,-63.6528
-91.6339,123.26,-96.0458
-84.0943,138.5,-104.03
-64.6764,132.904,-58.7477
-51.4941,77.4593,-88.8663
-43.0211,163.998,-67.8784
-43.4938,145.333,-103.96
-54.4565,125.376,-35.5459
-30.8575,118.999,-52.0241
-45.8344,140.331,-67.5789
-86.6877,100.801,-98.1917
-37.7814,157.461,-75.2751
-56.7345,91.4307,-76.3136
-58.1574,111.347,-48.3799
-23.2476,86.6988,-67.0732
-41.0349,106.078,-99.173
-70.0255,117.518,-68.1359
-39.955,121.412,-53.1547
-24.0869,123.439,-55.3262
-60.8399,123.297,-82.6662
-61.5197,100.777,-70.3726
-25.5161,142.586,-42.1642
-59.8067,141.019,-80.9977
-64.1368,114.442,-61.4253
-52.7374,113.294,-68.8175
-56.6979,125.845,-73.0343
-52.4372,162.476,-64.0368
-60.0537,114.352,-69.0408
-20.7023,103.553,-41.8441
-79.3807,86.1947,-84.7501
-62.7462,117.772,-68.1196
-15.2701,92.1326,-58.451
-65.6412,85.1776,-83.728
-45.4295,126.287,-50.7647
-33.7124,156.648,-53.7804
-51.6364,119.613,-69.7496
-32.0219,136.454,-77.655
-38.9135,156.652,-71.6786
-58.0673,147.626,-88.8142
-58.3769,111.14,-41.5117
-81.4368,131.391,-96.3031
-6.58195,115.164,-64.5256
-43.3007,118.743,-34.7193
-47.1483,127.588,-55.6162
-56.1438,115.101,-59.9827
-72.6807,121.254,-91.8176
-41.9206,133.654,-52.2422
-61.9587,112.004,-65.5699
-64.6068,113.684,-72.2112
-56.1719,126.04,-71.6185
-84.7253,114.773,-94.1057
-58.9557,115.627,-62.5051
-46.1498,121.671,-66.8218
-33.4635,114.67,-46.7124
-76.0637,130.578,-82.2176
-64.6535,107.281,-56.5243
-55.0017,130.796,-82.1279
-65.3472,148.221,-67.3343
-60.3112,115.606,-98.9523
-38.7389,128.88,-41.5991
-47.6279,156.786,-82.2958
-97.5844,146.753,-73.2185
-37.8676,100.814,-82.853
-73.4521,115.777,-59.1904
-51.2587,118.285,-74.0758
-63.5779,121.671,-58.6388
-28.4339,147.052,-66.2999
-50.6172,158.987,-75.6507
-63.0859,150.929,-44.5893
-31.1222,118.41,-80.3825
-45.8348,121.186,-75.2307
-41.1996,127.037,-53.6569
-64.7115,109.284,-55.36
-49.0134,118.698,-64.669
-67.9573,116.032,-58.7364
-22.1084,144.961,-85.0189
-50.5532,129.959,-81.0009
-42.7625,120.454,-73.1573
-63.1954,131.993,-96.3024
-65.7359,106.172,-79.7799
-36.846,139.642,-49.6888
-54.9674,115.299,-74.5363
-40.0035,139.156,-27.7604
-41.6641,103.033,-74.8158
-37.1685,145.905,-33.8828
-35.0533,105.895,-49.3783
-59.2561,119.715,-85.3155
-35.6863,111.761,-60.9999
-70.8718,132.548,-63.7243
-75.3342,89.9851,-98.4569
-33.7817,97.3093,-45.9909
-62.4651,166.265,-67.2127
-97.4578,147.254,-62.8564
-44.3808,113.096,-79.6112
-46.2119,99.55,-77.1559
-63.5886,127.933,-80.1086
-57.7674,106.672,-47.5684
-38.7777,156.451,-84.7031
-44.3516,112.979,-85.3861
-66.4188,110.286,-67.5992
-63.9443,126.143,-61.3415
-58.206,128.337,-67.8573
-34.2035,119.855,-97.5134
-29.4742,119.929,-27.7472
-32.4068,118.39,-50.186
-71.6134,125.251,-73.981
-56.1253,124.918,-41.1413
-72.8231,112.919,-79.4161
-85.9852,104.556,-93.3318
-75.337,132.576,-74.4478
-66.0675,130.314,-52.1489
-96.1665,121.064,-76.8344
-46.8636,99.9733,-59.2914
-62.4624,119.417,-62.7996
-68.323,127.345,-67.7208
-63.7071,114.428,-58.7591
-60.3218,110.828,-80.1327
-32.5972,92.8537,-85.5484
-59.1337,113.713,-73.8023
-45.134,143.473,-55.1401
-80.9671,123.729,-73.442
-42.6309,125.509,-80.1251
-38.3236,161.948,-71.6925
-48.3095,113.047,-79.7993
-29.7481,133.795,-54.1086
-68.7796,119.718,-71.9752
-73.1383,144.016,-68.9495
-52.2167,106.905,-75.7194
-51.0196,116.065,-65.6342
-54.387,104.712,-69.3975
-72.015,142.051,-55.2474
-29.1983,83.4923,-79.5044
-50.0726,77.8477,-94.451
-65.074,101.856,-74.0878
-41.7859,156.48,-74.7703
-64.2373,119.949,-68.3176
-91.2138,146.665,-90.1486
-53.0233,109.65,-64.7378
-28.5999,105.786,-78.9044
-54.1428,125.333,-83.5972
-34.5304,121.238,-77.0771
-56.0416,162.808,-71.9905
-47.5953,143.495,-61.1038
-31.7372,105.155,-69.0477
-49.3438,123.427,-72.1025
-40.0591,109.235,-73.0065
-35.9104,144.989,-43.1474
-41.7871,138.425,-49.0698
-68.0676,140.294,-49.5632
-56.8662,96.9793,-88.814
-41.9303,122.414,-71.2542
-30.1492,123.851,-60.5798
-56.585,104.98,-74.6721
-46.2702,113.855,-57.1568
-35.824,160.61,-71.1644
-37.3057,159.884,-73.6912
-56.4863,133.136,-79.9282
-40.7146,157.598,-72.6056
-28.8499,160.361,-74.7193
-56.8286,114.347,-72.7225
-37.2931,158.187,-69.7753
-38.2984,155.699,-76.0581
-39.2286,153.063,-77.0329
-37.0028,160.886,-68.4322
-40.1171,158.204,-79.6831
-39.7489,158.945,-74.1484
-70.671,140.809,-78.8576
-48.06,116.885,-85.2983
-42.0102,150.278,-76.4858
-38.3352,154.448,-74.1634
-39.2972,147.087,-77.7178
-40.6344,155.488,-76.7131
